peptide_id,source,length,score,label,avg_ep,max_ep,max_lin_ep
2253470,legacy_mgy_2022,21,0.13418539,Non-epitope,0.1342,0.1978,0.1657
2253884,legacy_mgy_2022,24,0.13250552,Non-epitope,0.1325,0.2424,0.1963
2253886,legacy_mgy_2022,22,0.11844268,Non-epitope,0.1184,0.2165,0.1537
2255769,legacy_mgy_2022,21,0.102582,Non-epitope,0.1026,0.1762,0.1322
2255771,legacy_mgy_2022,27,0.1351094,Non-epitope,0.1351,0.2992,0.2667
2255774,legacy_mgy_2022,20,0.12650272,Non-epitope,0.1265,0.2339,0.1877
2255778,legacy_mgy_2022,24,0.0977316,Non-epitope,0.0977,0.2133,0.1537
2256205,legacy_mgy_2022,22,0.06710978,Non-epitope,0.0671,0.179,0.115
2257400,legacy_mgy_2022,30,0.111673735,Non-epitope,0.1117,0.204,0.1521
2257402,legacy_mgy_2022,27,0.14873785,Non-epitope,0.1487,0.2558,0.1851
2257404,legacy_mgy_2022,29,0.10340901,Non-epitope,0.1034,0.2033,0.1388
2257405,legacy_mgy_2022,23,0.11384577,Non-epitope,0.1138,0.2027,0.1546
2257711,legacy_mgy_2022,27,0.13066413,Non-epitope,0.1307,0.2539,0.1873
2257716,legacy_mgy_2022,27,0.12759069,Non-epitope,0.1276,0.3066,0.2333
2258146,legacy_mgy_2022,22,0.09610911,Non-epitope,0.0961,0.2284,0.1564
2258155,legacy_mgy_2022,29,0.12556523,Non-epitope,0.1256,0.2315,0.1821
2258157,legacy_mgy_2022,27,0.114862524,Non-epitope,0.1149,0.2187,0.1741
2258160,legacy_mgy_2022,26,0.10458374,Non-epitope,0.1046,0.2059,0.1418
2258254,legacy_mgy_2022,30,0.1404559,Non-epitope,0.1405,0.2759,0.1966
2258262,legacy_mgy_2022,22,0.09914992,Non-epitope,0.0991,0.1832,0.1296
2259251,legacy_mgy_2022,20,0.15060998,Non-epitope,0.1506,0.1904,0.1575
2259254,legacy_mgy_2022,24,0.12308222,Non-epitope,0.1231,0.2154,0.1626
2259258,legacy_mgy_2022,25,0.13660817,Non-epitope,0.1366,0.215,0.1461
2259261,legacy_mgy_2022,28,0.106456265,Non-epitope,0.1065,0.2215,0.1834
2259262,legacy_mgy_2022,27,0.14484137,Non-epitope,0.1448,0.2911,0.1899
2259263,legacy_mgy_2022,27,0.08674665,Non-epitope,0.0867,0.1836,0.11
2259266,legacy_mgy_2022,29,0.1160108,Non-epitope,0.116,0.2216,0.1683
2259413,legacy_mgy_2022,21,0.1365774,Non-epitope,0.1366,0.221,0.1554
2259556,legacy_mgy_2022,22,0.09106887,Non-epitope,0.0911,0.1501,0.1056
2259557,legacy_mgy_2022,28,0.11738395,Non-epitope,0.1174,0.2095,0.1688
2259568,legacy_mgy_2022,29,0.1337489,Non-epitope,0.1337,0.2757,0.2161
2259571,legacy_mgy_2022,28,0.14538823,Non-epitope,0.1454,0.2407,0.1971
2259574,legacy_mgy_2022,22,0.10238776,Non-epitope,0.1024,0.1979,0.1319
2260012,legacy_mgy_2022,29,0.1051051,Non-epitope,0.1051,0.2054,0.1607
2260020,legacy_mgy_2022,30,0.11224077,Non-epitope,0.1122,0.3363,0.2004
2260026,legacy_mgy_2022,22,0.083752126,Non-epitope,0.0838,0.1726,0.1247
2260028,legacy_mgy_2022,29,0.08933266,Non-epitope,0.0893,0.1864,0.1293
2260209,legacy_mgy_2022,23,0.109409854,Non-epitope,0.1094,0.2391,0.1616
2260510,legacy_mgy_2022,28,0.108241916,Non-epitope,0.1082,0.2359,0.1423
2260512,legacy_mgy_2022,20,0.14058079,Non-epitope,0.1406,0.2392,0.1866
2260515,legacy_mgy_2022,25,0.0730496,Non-epitope,0.073,0.1292,0.1021
2260645,legacy_mgy_2022,21,0.14797392,Non-epitope,0.148,0.2381,0.1597
2260655,legacy_mgy_2022,28,0.07803235,Non-epitope,0.078,0.1322,0.1052
2260659,legacy_mgy_2022,26,0.10133052,Non-epitope,0.1013,0.2186,0.1337
2260662,legacy_mgy_2022,29,0.10130159,Non-epitope,0.1013,0.2837,0.1922
2261035,legacy_mgy_2022,26,0.06168925,Non-epitope,0.0617,0.177,0.0942
2261045,legacy_mgy_2022,30,0.11381734,Non-epitope,0.1138,0.249,0.2072
2261048,legacy_mgy_2022,23,0.1509046,Non-epitope,0.1509,0.2442,0.1855
2261086,legacy_mgy_2022,22,0.10257659,Non-epitope,0.1026,0.2438,0.1388
2261127,legacy_mgy_2022,30,0.118375875,Non-epitope,0.1184,0.2534,0.1933
2261128,legacy_mgy_2022,28,0.1374611,Non-epitope,0.1375,0.2432,0.1731
2261129,legacy_mgy_2022,29,0.071033284,Non-epitope,0.071,0.1935,0.0992
2261139,legacy_mgy_2022,21,0.14253779,Non-epitope,0.1425,0.2195,0.1617
2261143,legacy_mgy_2022,27,0.13250528,Non-epitope,0.1325,0.2816,0.1947
2261146,legacy_mgy_2022,23,0.13733308,Non-epitope,0.1373,0.2315,0.194
2261147,legacy_mgy_2022,20,0.1295485,Non-epitope,0.1295,0.232,0.1592
2261152,legacy_mgy_2022,24,0.14058332,Non-epitope,0.1406,0.2235,0.1781
2261153,legacy_mgy_2022,22,0.11561766,Non-epitope,0.1156,0.2358,0.1712
2261325,legacy_mgy_2022,27,0.115231656,Non-epitope,0.1152,0.2048,0.1723
2261330,legacy_mgy_2022,23,0.114447564,Non-epitope,0.1144,0.3025,0.1976
2261332,legacy_mgy_2022,24,0.076944724,Non-epitope,0.0769,0.1157,0.0941
2261334,legacy_mgy_2022,30,0.13035034,Non-epitope,0.1304,0.2363,0.1736
2261336,legacy_mgy_2022,27,0.11590667,Non-epitope,0.1159,0.2491,0.1825
2261709,legacy_mgy_2022,25,0.14561805,Non-epitope,0.1456,0.2384,0.1679
2261713,legacy_mgy_2022,22,0.085585155,Non-epitope,0.0856,0.2235,0.1119
2262397,legacy_mgy_2022,27,0.1269859,Non-epitope,0.127,0.2548,0.1799
2262400,legacy_mgy_2022,24,0.11775493,Non-epitope,0.1178,0.2213,0.1734
2262407,legacy_mgy_2022,30,0.10577523,Non-epitope,0.1058,0.2336,0.1742
2262904,legacy_mgy_2022,20,0.11896881,Non-epitope,0.119,0.2299,0.173
2262905,legacy_mgy_2022,30,0.11250183,Non-epitope,0.1125,0.2039,0.1678
2262910,legacy_mgy_2022,28,0.1318116,Non-epitope,0.1318,0.2492,0.1886
2262923,legacy_mgy_2022,29,0.13143037,Non-epitope,0.1314,0.2837,0.1737
2262957,legacy_mgy_2022,28,0.14771332,Non-epitope,0.1477,0.2318,0.1867
2263551,legacy_mgy_2022,20,0.14653274,Non-epitope,0.1465,0.2076,0.1618
2263563,legacy_mgy_2022,29,0.097067505,Non-epitope,0.0971,0.2376,0.1463
2265072,legacy_mgy_2022,24,0.12795149,Non-epitope,0.128,0.2244,0.1448
2266861,legacy_mgy_2022,28,0.07332806,Non-epitope,0.0733,0.1542,0.1
2266871,legacy_mgy_2022,23,0.1200181,Non-epitope,0.12,0.2296,0.19
2266873,legacy_mgy_2022,29,0.1388598,Non-epitope,0.1389,0.2396,0.1889
2266878,legacy_mgy_2022,23,0.072106555,Non-epitope,0.0721,0.1662,0.1146
2266879,legacy_mgy_2022,26,0.11761698,Non-epitope,0.1176,0.2119,0.1792
2267152,legacy_mgy_2022,30,0.11264637,Non-epitope,0.1126,0.2109,0.1459
2267153,legacy_mgy_2022,29,0.14958388,Non-epitope,0.1496,0.2683,0.1943
2267436,legacy_mgy_2022,22,0.09467478,Non-epitope,0.0947,0.1735,0.1239
2267442,legacy_mgy_2022,29,0.07858653,Non-epitope,0.0786,0.1686,0.1156
2267444,legacy_mgy_2022,30,0.12927052,Non-epitope,0.1293,0.3115,0.1935
2267445,legacy_mgy_2022,27,0.1508469,Non-epitope,0.1508,0.2242,0.1863
2267448,legacy_mgy_2022,30,0.08384503,Non-epitope,0.0838,0.1651,0.1302
2267452,legacy_mgy_2022,24,0.13217813,Non-epitope,0.1322,0.256,0.1809
2268015,legacy_mgy_2022,29,0.12705992,Non-epitope,0.1271,0.2099,0.1572
2268744,legacy_mgy_2022,21,0.094013005,Non-epitope,0.094,0.2373,0.1275
2268749,legacy_mgy_2022,22,0.11792106,Non-epitope,0.1179,0.2103,0.1657
2269010,legacy_mgy_2022,27,0.10080551,Non-epitope,0.1008,0.2009,0.1559
2269021,legacy_mgy_2022,26,0.1212321,Non-epitope,0.1212,0.18,0.1344
2269793,legacy_mgy_2022,26,0.11043508,Non-epitope,0.1104,0.2611,0.1713
2270558,legacy_mgy_2022,25,0.1005498,Non-epitope,0.1005,0.2565,0.1623
2270561,legacy_mgy_2022,22,0.15067759,Non-epitope,0.1507,0.2513,0.1933
2270571,legacy_mgy_2022,26,0.06079048,Non-epitope,0.0608,0.1684,0.1136
2270572,legacy_mgy_2022,22,0.102158524,Non-epitope,0.1022,0.1774,0.1345
2270574,legacy_mgy_2022,25,0.102799654,Non-epitope,0.1028,0.1919,0.152
2270929,legacy_mgy_2022,28,0.06700923,Non-epitope,0.067,0.1742,0.1116
2270930,legacy_mgy_2022,20,0.0901268,Non-epitope,0.0901,0.2217,0.1183
2270932,legacy_mgy_2022,25,0.13892002,Non-epitope,0.1389,0.3532,0.2276
2270935,legacy_mgy_2022,30,0.10718613,Non-epitope,0.1072,0.2317,0.1466
2270940,legacy_mgy_2022,21,0.105778374,Non-epitope,0.1058,0.2209,0.1712
2270949,legacy_mgy_2022,21,0.10982611,Non-epitope,0.1098,0.2363,0.1468
2270961,legacy_mgy_2022,22,0.09539121,Non-epitope,0.0954,0.2269,0.1436
2270966,legacy_mgy_2022,30,0.14621812,Non-epitope,0.1462,0.3047,0.2122
2271302,legacy_mgy_2022,30,0.1385317,Non-epitope,0.1385,0.3088,0.2354
2271388,legacy_mgy_2022,25,0.107330896,Non-epitope,0.1073,0.295,0.1799
2271396,legacy_mgy_2022,28,0.12313694,Non-epitope,0.1231,0.2606,0.2011
2271780,legacy_mgy_2022,26,0.06260757,Non-epitope,0.0626,0.1626,0.0922
2271784,legacy_mgy_2022,26,0.11014928,Non-epitope,0.1101,0.2069,0.1575
2271787,legacy_mgy_2022,28,0.09991106,Non-epitope,0.0999,0.2027,0.1235
2271792,legacy_mgy_2022,22,0.08476646,Non-epitope,0.0848,0.2175,0.1102
2273098,legacy_mgy_2022,30,0.13191904,Non-epitope,0.1319,0.2873,0.2073
2273099,legacy_mgy_2022,22,0.06752535,Non-epitope,0.0675,0.1702,0.0961
2273154,legacy_mgy_2022,29,0.12966622,Non-epitope,0.1297,0.2759,0.1845
2274108,legacy_mgy_2022,28,0.11230367,Non-epitope,0.1123,0.2487,0.1914
2274111,legacy_mgy_2022,25,0.12855361,Non-epitope,0.1286,0.2585,0.2017
2274116,legacy_mgy_2022,27,0.11805291,Non-epitope,0.1181,0.2375,0.1916
2274119,legacy_mgy_2022,29,0.07430996,Non-epitope,0.0743,0.1651,0.1185
2274462,legacy_mgy_2022,22,0.14892031,Non-epitope,0.1489,0.2503,0.1983
2274465,legacy_mgy_2022,29,0.13260198,Non-epitope,0.1326,0.3225,0.2275
2274469,legacy_mgy_2022,29,0.12769195,Non-epitope,0.1277,0.2442,0.2204
2274736,legacy_mgy_2022,28,0.0811413,Non-epitope,0.0811,0.156,0.1037
2274744,legacy_mgy_2022,26,0.120977394,Non-epitope,0.121,0.1873,0.1462
2274787,legacy_mgy_2022,23,0.1261804,Non-epitope,0.1262,0.1924,0.1527
2274790,legacy_mgy_2022,21,0.08943409,Non-epitope,0.0894,0.185,0.1208
2274791,legacy_mgy_2022,28,0.12925823,Non-epitope,0.1293,0.2288,0.1648
2275919,legacy_mgy_2022,20,0.13901141,Non-epitope,0.139,0.239,0.1668
2276403,legacy_mgy_2022,20,0.1254827,Non-epitope,0.1255,0.2201,0.1511
2276407,legacy_mgy_2022,20,0.11612018,Non-epitope,0.1161,0.1897,0.1497
2278032,legacy_mgy_2022,29,0.13617896,Non-epitope,0.1362,0.2425,0.1775
2278043,legacy_mgy_2022,26,0.10151697,Non-epitope,0.1015,0.1954,0.1293
2278044,legacy_mgy_2022,20,0.10643872,Non-epitope,0.1064,0.1915,0.1671
2278050,legacy_mgy_2022,30,0.07963443,Non-epitope,0.0796,0.2427,0.1057
2278051,legacy_mgy_2022,29,0.10971856,Non-epitope,0.1097,0.3112,0.2192
2278195,legacy_mgy_2022,27,0.11213926,Non-epitope,0.1121,0.2071,0.1427
2278214,legacy_mgy_2022,30,0.102408744,Non-epitope,0.1024,0.2264,0.1513
2278360,legacy_mgy_2022,27,0.12322072,Non-epitope,0.1232,0.2237,0.16
2278361,legacy_mgy_2022,25,0.104732454,Non-epitope,0.1047,0.2104,0.1411
2279284,legacy_mgy_2022,25,0.10254002,Non-epitope,0.1025,0.1636,0.139
2279286,legacy_mgy_2022,20,0.12100315,Non-epitope,0.121,0.2556,0.1678
2279293,legacy_mgy_2022,23,0.09467123,Non-epitope,0.0947,0.1972,0.1303
2279361,legacy_mgy_2022,29,0.057040457,Non-epitope,0.057,0.1311,0.0899
2279363,legacy_mgy_2022,22,0.13407905,Non-epitope,0.1341,0.2506,0.1498
2279445,legacy_mgy_2022,28,0.10968522,Non-epitope,0.1097,0.2217,0.17
2280005,legacy_mgy_2022,21,0.09408271,Non-epitope,0.0941,0.1696,0.1015
2280047,legacy_mgy_2022,22,0.11885745,Non-epitope,0.1189,0.1964,0.1543
2280058,legacy_mgy_2022,22,0.12441682,Non-epitope,0.1244,0.2038,0.1622
2280062,legacy_mgy_2022,25,0.094673365,Non-epitope,0.0947,0.1809,0.1425
2280065,legacy_mgy_2022,28,0.13083762,Non-epitope,0.1308,0.2423,0.1862
2280149,legacy_mgy_2022,27,0.08050813,Non-epitope,0.0805,0.2115,0.1166
2280156,legacy_mgy_2022,30,0.1421816,Non-epitope,0.1422,0.2435,0.2011
2280195,legacy_mgy_2022,26,0.10376982,Non-epitope,0.1038,0.2087,0.115
2280378,legacy_mgy_2022,20,0.08704074,Non-epitope,0.087,0.1592,0.1199
2280387,legacy_mgy_2022,24,0.14790761,Non-epitope,0.1479,0.2599,0.2038
2280388,legacy_mgy_2022,25,0.121757776,Non-epitope,0.1218,0.2323,0.1468
2280390,legacy_mgy_2022,27,0.097847335,Non-epitope,0.0978,0.1923,0.1227
2280539,legacy_mgy_2022,28,0.11655418,Non-epitope,0.1166,0.2349,0.1617
2280543,legacy_mgy_2022,25,0.14770022,Non-epitope,0.1477,0.2884,0.19
2280550,legacy_mgy_2022,22,0.09563562,Non-epitope,0.0956,0.2369,0.1215
2280553,legacy_mgy_2022,24,0.087896444,Non-epitope,0.0879,0.1515,0.1168
2280556,legacy_mgy_2022,26,0.15024602,Non-epitope,0.1502,0.287,0.2
2280557,legacy_mgy_2022,24,0.092040986,Non-epitope,0.092,0.2042,0.1213
2280852,legacy_mgy_2022,28,0.14669259,Non-epitope,0.1467,0.2341,0.2114
2280855,legacy_mgy_2022,28,0.11535154,Non-epitope,0.1154,0.2335,0.19
2280856,legacy_mgy_2022,27,0.095214814,Non-epitope,0.0952,0.1827,0.1165
2280857,legacy_mgy_2022,25,0.13501269,Non-epitope,0.135,0.2771,0.197
2280860,legacy_mgy_2022,21,0.103084125,Non-epitope,0.1031,0.2374,0.1754
2280933,legacy_mgy_2022,26,0.11641157,Non-epitope,0.1164,0.2062,0.1531
2280947,legacy_mgy_2022,24,0.123458944,Non-epitope,0.1235,0.1872,0.1372
2280993,legacy_mgy_2022,24,0.10640875,Non-epitope,0.1064,0.152,0.133
2281145,legacy_mgy_2022,26,0.09975973,Non-epitope,0.0998,0.2015,0.1471
2281161,legacy_mgy_2022,26,0.07376422,Non-epitope,0.0738,0.1568,0.1116
2281229,legacy_mgy_2022,30,0.10128233,Non-epitope,0.1013,0.2135,0.1517
2282068,legacy_mgy_2022,28,0.09244456,Non-epitope,0.0924,0.2326,0.1265
2282205,legacy_mgy_2022,24,0.1264739,Non-epitope,0.1265,0.2459,0.1667
2282627,legacy_mgy_2022,24,0.12869857,Non-epitope,0.1287,0.2363,0.1585
2282635,legacy_mgy_2022,21,0.12281192,Non-epitope,0.1228,0.2706,0.1904
2282642,legacy_mgy_2022,30,0.14868835,Non-epitope,0.1487,0.2529,0.1754
2284112,legacy_mgy_2022,25,0.1014654,Non-epitope,0.1015,0.2096,0.1136
2284398,legacy_mgy_2022,23,0.12542176,Non-epitope,0.1254,0.1996,0.175
2284402,legacy_mgy_2022,29,0.12634666,Non-epitope,0.1263,0.3033,0.2248
2284417,legacy_mgy_2022,27,0.111012936,Non-epitope,0.111,0.2381,0.1697
2285730,legacy_mgy_2022,25,0.13067485,Non-epitope,0.1307,0.2406,0.1578
2285736,legacy_mgy_2022,25,0.08007275,Non-epitope,0.0801,0.1914,0.1413
2285738,legacy_mgy_2022,21,0.14805639,Non-epitope,0.1481,0.2314,0.1826
2286363,legacy_mgy_2022,23,0.13419381,Non-epitope,0.1342,0.2703,0.219
2286365,legacy_mgy_2022,22,0.061903104,Non-epitope,0.0619,0.1448,0.073
2286371,legacy_mgy_2022,21,0.14571677,Non-epitope,0.1457,0.3585,0.2197
2286378,legacy_mgy_2022,26,0.12557802,Non-epitope,0.1256,0.2769,0.1941
2286380,legacy_mgy_2022,20,0.08602547,Non-epitope,0.086,0.1828,0.1318
2286592,legacy_mgy_2022,27,0.13510792,Non-epitope,0.1351,0.2468,0.1644
2286593,legacy_mgy_2022,24,0.12559605,Non-epitope,0.1256,0.2178,0.1521
2286598,legacy_mgy_2022,20,0.11376135,Non-epitope,0.1138,0.2377,0.1422
2286601,legacy_mgy_2022,24,0.10158629,Non-epitope,0.1016,0.2565,0.1457
2286602,legacy_mgy_2022,25,0.09504608,Non-epitope,0.095,0.2283,0.1512
2286954,legacy_mgy_2022,26,0.1368412,Non-epitope,0.1368,0.247,0.1738
2286960,legacy_mgy_2022,27,0.13684466,Non-epitope,0.1368,0.2421,0.2098
2286972,legacy_mgy_2022,27,0.060157295,Non-epitope,0.0602,0.1284,0.094
2287035,legacy_mgy_2022,21,0.12187904,Non-epitope,0.1219,0.2262,0.1909
2287053,legacy_mgy_2022,30,0.091872774,Non-epitope,0.0919,0.2086,0.1246
2287282,legacy_mgy_2022,26,0.10906033,Non-epitope,0.1091,0.2081,0.1639
2287285,legacy_mgy_2022,25,0.09099227,Non-epitope,0.091,0.2007,0.1419
2287286,legacy_mgy_2022,30,0.084082864,Non-epitope,0.0841,0.2394,0.1391
2287293,legacy_mgy_2022,21,0.10507924,Non-epitope,0.1051,0.2299,0.1583
2287294,legacy_mgy_2022,26,0.069873825,Non-epitope,0.0699,0.1433,0.0875
2287297,legacy_mgy_2022,27,0.08707418,Non-epitope,0.0871,0.1805,0.1532
2287937,legacy_mgy_2022,27,0.11043689,Non-epitope,0.1104,0.2123,0.1892
2287942,legacy_mgy_2022,29,0.10829917,Non-epitope,0.1083,0.2468,0.1675
2287950,legacy_mgy_2022,26,0.11637617,Non-epitope,0.1164,0.2533,0.1699
2288059,legacy_mgy_2022,25,0.10432784,Non-epitope,0.1043,0.2289,0.1296
2288064,legacy_mgy_2022,27,0.11388711,Non-epitope,0.1139,0.2508,0.1617
2288068,legacy_mgy_2022,29,0.09960819,Non-epitope,0.0996,0.1833,0.1257
2288073,legacy_mgy_2022,20,0.10368254,Non-epitope,0.1037,0.2204,0.1527
2288075,legacy_mgy_2022,22,0.15043376,Non-epitope,0.1504,0.2453,0.1884
2289261,legacy_mgy_2022,25,0.12943165,Non-epitope,0.1294,0.2227,0.1725
2289410,legacy_mgy_2022,21,0.124098435,Non-epitope,0.1241,0.2452,0.1819
2289411,legacy_mgy_2022,24,0.094730325,Non-epitope,0.0947,0.193,0.154
2289414,legacy_mgy_2022,25,0.109330274,Non-epitope,0.1093,0.134,0.1147
2289415,legacy_mgy_2022,27,0.13136035,Non-epitope,0.1314,0.2953,0.212
2289574,legacy_mgy_2022,29,0.10773061,Non-epitope,0.1077,0.1877,0.1462
2289590,legacy_mgy_2022,22,0.115027755,Non-epitope,0.115,0.2978,0.2021
2289613,legacy_mgy_2022,27,0.11608668,Non-epitope,0.1161,0.2527,0.191
2289614,legacy_mgy_2022,25,0.14534046,Non-epitope,0.1453,0.2905,0.1999
2289616,legacy_mgy_2022,25,0.0809988,Non-epitope,0.081,0.1778,0.1079
2289620,legacy_mgy_2022,23,0.13875718,Non-epitope,0.1388,0.2491,0.1952
2289644,legacy_mgy_2022,29,0.14863645,Non-epitope,0.1486,0.267,0.2092
2289877,legacy_mgy_2022,28,0.14764713,Non-epitope,0.1476,0.2553,0.1901
2289880,legacy_mgy_2022,25,0.07291637,Non-epitope,0.0729,0.1306,0.1024
2289884,legacy_mgy_2022,24,0.14637934,Non-epitope,0.1464,0.2868,0.2149
2289885,legacy_mgy_2022,29,0.12405247,Non-epitope,0.1241,0.242,0.1765
2289887,legacy_mgy_2022,29,0.11598582,Non-epitope,0.116,0.2519,0.2204
2289890,legacy_mgy_2022,24,0.1418161,Non-epitope,0.1418,0.2772,0.174
2290003,legacy_mgy_2022,24,0.09742875,Non-epitope,0.0974,0.2087,0.133
2290008,legacy_mgy_2022,27,0.13908914,Non-epitope,0.1391,0.2579,0.1577
2290016,legacy_mgy_2022,22,0.108476736,Non-epitope,0.1085,0.2271,0.1643
2290043,legacy_mgy_2022,22,0.1273334,Non-epitope,0.1273,0.2535,0.2037
2290046,legacy_mgy_2022,29,0.10568569,Non-epitope,0.1057,0.1768,0.1391
2290055,legacy_mgy_2022,28,0.11486108,Non-epitope,0.1149,0.2474,0.2056
2290285,legacy_mgy_2022,25,0.07994814,Non-epitope,0.0799,0.1801,0.1322
2291808,legacy_mgy_2022,29,0.13513154,Non-epitope,0.1351,0.284,0.2194
2291809,legacy_mgy_2022,29,0.13004752,Non-epitope,0.13,0.2925,0.1953
2291812,legacy_mgy_2022,27,0.101869166,Non-epitope,0.1019,0.2236,0.174
2292073,legacy_mgy_2022,27,0.10691251,Non-epitope,0.1069,0.2121,0.1568
2292075,legacy_mgy_2022,27,0.08354856,Non-epitope,0.0835,0.1853,0.1234
2292918,legacy_mgy_2022,27,0.089053065,Non-epitope,0.0891,0.1915,0.1273
2292919,legacy_mgy_2022,29,0.11275449,Non-epitope,0.1128,0.2755,0.1447
2292990,legacy_mgy_2022,23,0.09086089,Non-epitope,0.0909,0.2071,0.1367
2292994,legacy_mgy_2022,27,0.12142034,Non-epitope,0.1214,0.221,0.1587
2292996,legacy_mgy_2022,28,0.09615623,Non-epitope,0.0962,0.2324,0.1631
2292999,legacy_mgy_2022,26,0.14521663,Non-epitope,0.1452,0.2706,0.189
2293070,legacy_mgy_2022,30,0.06818592,Non-epitope,0.0682,0.1515,0.0987
2293314,legacy_mgy_2022,20,0.086367965,Non-epitope,0.0864,0.1742,0.1104
2293322,legacy_mgy_2022,21,0.13369632,Non-epitope,0.1337,0.2495,0.1722
2293375,legacy_mgy_2022,23,0.07338492,Non-epitope,0.0734,0.1331,0.0929
2293381,legacy_mgy_2022,22,0.14261076,Non-epitope,0.1426,0.1953,0.1548
2293385,legacy_mgy_2022,28,0.093767226,Non-epitope,0.0938,0.2272,0.1533
2293388,legacy_mgy_2022,20,0.12674281,Non-epitope,0.1267,0.2225,0.1678
2293393,legacy_mgy_2022,27,0.10477408,Non-epitope,0.1048,0.2226,0.1405
2293541,legacy_mgy_2022,23,0.1339346,Non-epitope,0.1339,0.2303,0.2042
2293542,legacy_mgy_2022,22,0.12279511,Non-epitope,0.1228,0.2239,0.1811
2293543,legacy_mgy_2022,21,0.10609404,Non-epitope,0.1061,0.2307,0.1547
2293544,legacy_mgy_2022,24,0.124774374,Non-epitope,0.1248,0.1964,0.1572
2293547,legacy_mgy_2022,23,0.075641446,Non-epitope,0.0756,0.1611,0.1066
2293548,legacy_mgy_2022,22,0.12821163,Non-epitope,0.1282,0.2257,0.1968
2293553,legacy_mgy_2022,29,0.097486064,Non-epitope,0.0975,0.1992,0.1603
2293558,legacy_mgy_2022,28,0.060567442,Non-epitope,0.0606,0.1344,0.0998
2293706,legacy_mgy_2022,27,0.09338366,Non-epitope,0.0934,0.1664,0.1246
2293709,legacy_mgy_2022,24,0.14444818,Non-epitope,0.1444,0.2312,0.1723
2294057,legacy_mgy_2022,29,0.14747693,Non-epitope,0.1475,0.3141,0.2112
2294062,legacy_mgy_2022,27,0.09647473,Non-epitope,0.0965,0.2249,0.178
2294068,legacy_mgy_2022,22,0.12697321,Non-epitope,0.127,0.243,0.1834
2294118,legacy_mgy_2022,27,0.12141052,Non-epitope,0.1214,0.2291,0.1805
2294129,legacy_mgy_2022,30,0.136311,Non-epitope,0.1363,0.2745,0.181
2294130,legacy_mgy_2022,28,0.14864025,Non-epitope,0.1486,0.277,0.1854
2294135,legacy_mgy_2022,30,0.11139801,Non-epitope,0.1114,0.1972,0.1524
2294801,legacy_mgy_2022,30,0.13355336,Non-epitope,0.1336,0.2544,0.2149
2294804,legacy_mgy_2022,21,0.13293003,Non-epitope,0.1329,0.2408,0.2039
2294984,legacy_mgy_2022,29,0.0838148,Non-epitope,0.0838,0.1808,0.1074
2294986,legacy_mgy_2022,26,0.13316521,Non-epitope,0.1332,0.2015,0.1692
2294998,legacy_mgy_2022,21,0.14426643,Non-epitope,0.1443,0.2679,0.1766
2295002,legacy_mgy_2022,21,0.13044564,Non-epitope,0.1304,0.2027,0.1638
2295959,legacy_mgy_2022,29,0.09261102,Non-epitope,0.0926,0.1969,0.1517
2295963,legacy_mgy_2022,28,0.09358351,Non-epitope,0.0936,0.2016,0.1506
2295967,legacy_mgy_2022,29,0.11668896,Non-epitope,0.1167,0.2406,0.1794
2295983,legacy_mgy_2022,29,0.14734985,Non-epitope,0.1473,0.2769,0.2155
2296313,legacy_mgy_2022,23,0.10190365,Non-epitope,0.1019,0.1841,0.1414
2296324,legacy_mgy_2022,20,0.14454997,Non-epitope,0.1445,0.1984,0.1756
2296326,legacy_mgy_2022,30,0.09724268,Non-epitope,0.0972,0.2314,0.1562
2296598,legacy_mgy_2022,23,0.095232755,Non-epitope,0.0952,0.2077,0.1522
2296599,legacy_mgy_2022,29,0.15040602,Non-epitope,0.1504,0.258,0.1996
2296602,legacy_mgy_2022,26,0.14657106,Non-epitope,0.1466,0.2255,0.166
2296607,legacy_mgy_2022,22,0.119766146,Non-epitope,0.1198,0.2233,0.1521
2298159,legacy_mgy_2022,27,0.12250471,Non-epitope,0.1225,0.2224,0.1735
2298172,legacy_mgy_2022,30,0.09773342,Non-epitope,0.0977,0.2001,0.1402
2298177,legacy_mgy_2022,27,0.13834164,Non-epitope,0.1383,0.2506,0.1605
2298878,legacy_mgy_2022,23,0.08075773,Non-epitope,0.0808,0.1687,0.1218
2298880,legacy_mgy_2022,27,0.081217356,Non-epitope,0.0812,0.1938,0.1309
2298885,legacy_mgy_2022,24,0.09104973,Non-epitope,0.091,0.234,0.1404
2298891,legacy_mgy_2022,24,0.13224314,Non-epitope,0.1322,0.2314,0.1828
2298893,legacy_mgy_2022,28,0.14221428,Non-epitope,0.1422,0.2361,0.1889
2300500,legacy_mgy_2022,23,0.08950742,Non-epitope,0.0895,0.1738,0.1128
2300926,legacy_mgy_2022,28,0.12716177,Non-epitope,0.1272,0.2478,0.1975
2301182,legacy_mgy_2022,20,0.11324866,Non-epitope,0.1132,0.2089,0.1619
2301184,legacy_mgy_2022,30,0.13982253,Non-epitope,0.1398,0.2595,0.203
2301185,legacy_mgy_2022,28,0.10511357,Non-epitope,0.1051,0.1898,0.1359
2301192,legacy_mgy_2022,28,0.12769026,Non-epitope,0.1277,0.2645,0.1852
2301197,legacy_mgy_2022,26,0.13630556,Non-epitope,0.1363,0.2491,0.1674
2301800,legacy_mgy_2022,24,0.112195216,Non-epitope,0.1122,0.2088,0.1658
